epoch,endogvar_q_cond_q_min,endogvar_q_cond_q_max,endogvar_psi_cond_psi_min,endogvar_psi_cond_psi_max,system_crisis_region,system_normal_region,total_loss
17500,3.087558297920623e-08,2.7259616786068364e-08,2.5292631988804715e-08,1.2789769243681803e-13,0.00028816514532081783,0.00018050790822599083,0.00047701585572212934
17600,2.0022653757223452e-08,1.5047035617499205e-08,2.483172245604237e-08,6.963318810448982e-13,0.000289830903057009,0.0001801527541829273,0.00047597388038411736
17700,3.171913931510062e-08,2.4873671122804808e-08,2.4319401603634105e-08,3.552713678800501e-13,0.00028865906642749906,0.00017692535766400397,0.00047367566730827093
17800,3.479223778413143e-06,5.24578581462265e-06,2.5898945210656166e-08,2.9467628337442875e-10,0.0009580322657711804,0.0018196622841060162,0.0036528147757053375
17900,3.5341386706022604e-08,2.5784302692954952e-08,2.3384417957572623e-08,3.552713678800501e-13,0.00028854457195848227,0.0001734446850605309,0.00047044031089171767
18000,2.9960801839479245e-08,1.87611846058644e-08,2.2926604614781354e-08,5.684341886080802e-14,0.0002894256031140685,0.00017224179464392364,0.0004688322660513222
18100,3.7111021811142564e-08,2.5137580905720824e-08,2.2483835238062966e-08,2.2737367544323206e-13,0.00028062431374564767,0.00017534583457745612,0.0004644434084184468
18200,3.400954540211387e-08,2.0703069480987324e-08,2.2002030419798757e-08,2.2737367544323206e-13,0.0002810673031490296,0.00017401018703822047,0.00046274898340925574
18300,2.454546574881533e-07,2.5056010599655565e-07,2.0654663757113667e-08,2.9467628337442875e-10,0.0002825191477313638,0.00019814747793134302,0.0005323630175553262
18400,3.40975390145104e-08,1.87611846058644e-08,2.1117964266181843e-08,1.2789769243681803e-13,0.00028077358729206026,0.0001714230893412605,0.00045959436101838946
18500,1.5635477268460818e-07,1.4588317753805313e-07,1.981441677401108e-08,1.7826096154749393e-10,0.000278892635833472,0.0001793827977962792,0.0004904984962195158
18600,4.243338480591774e-08,2.41273170331624e-08,2.0145739298982335e-08,1.9454660105111543e-11,0.00027951685478910804,0.00016856570437084883,0.00045675516594201326
18700,3.502833578750142e-08,1.672937344210368e-08,1.9745792556591368e-08,1.4210854715202004e-14,0.000279985717497766,0.0001676578540354967,0.0004547939170151949
18800,7.629081721916009e-08,5.2332339350869006e-08,1.9460497213685812e-08,4.106937012693379e-10,0.00027790857711806893,0.00016715170932002366,0.00045990973012521863
18900,3.597166653435124e-08,1.6148590020748088e-08,1.8780562882625418e-08,3.197442310920451e-14,0.0002790239523164928,0.00016548611165490001,0.00045160012086853385
19000,7.854625039271923e-08,2.0455723870327347e-07,3.699222972386451e-08,4.38446399186887e-08,0.00039559556171298027,0.0002580528671387583,0.00069004250690341
19100,3.543108562098496e-08,1.466924004489556e-08,1.7823492015622833e-08,1.1510792319313623e-12,0.00027798209339380264,0.00016361873713321984,0.00044839331530965865
19200,3.489459743377665e-08,1.3370993201533565e-08,1.738200516854249e-08,2.0463630789890885e-12,0.00027765583945438266,0.0001624807046027854,0.00044670148054137826
19300,2.5364897737745196e-08,6.66808830374066e-09,1.7913352579057573e-08,1.7195134205394424e-12,0.0002778777270577848,0.00016292836517095566,0.0004458008916117251
19400,3.656191438494716e-08,1.3703868262382457e-08,1.6401546787392363e-08,0.0,0.0002760709321592003,0.0001606844598427415,0.0004434221191331744
19500,7.091230145306326e-07,1.2230249240019475e-06,3.226455547178375e-08,1.106750247004129e-08,0.0004739844589494169,0.0005606909398920834,0.0012322233524173498
19600,3.743322452010034e-08,1.3592455161415273e-08,1.5567364286539487e-08,5.6843418860808015e-12,0.0002744824450928718,0.00015894231910351664,0.000440084608271718
19700,4.5838760343031026e-08,1.882655453755433e-08,1.4735391573594825e-08,4.707203515863512e-10,0.00027335257618688047,0.00015752170293126255,0.0004388614324852824
19800,2.453640490784892e-08,4.6333212821991765e-09,1.5088295057807954e-08,7.51754214434186e-12,0.000274478952633217,0.00015857965627219528,0.0004374851705506444
19900,3.80352958018193e-08,1.2396924375934759e-08,1.4171407158869442e-08,1.0756195933936397e-10,0.00027214217698201537,0.00015617310418747365,0.00043478640145622194
